Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
3032.124366673522,-0.02815292465630438,20.54667651098389,-154.1042445991056
3064.538761963451,-0.02896023820015802,20.31550531208735,-155.5541897523798
3096.953157253381,-0.001191805610218047,20.07991533066854,-156.7567074043738
3129.36755254331,-0.002082882147243224,19.84432679955334,-158.2437292767738
3161.78194783324,0.04483947212045377,19.58617046390465,-159.4832228237146
3194.19634312317,0.008103942971074862,19.34666076322396,-160.7809274164829
3226.610738413099,0.005671750299614435,19.14146154862503,-161.9849681187448
3259.025133703029,0.001671792791569961,18.90566007409281,-163.2921742345718
3291.439528992958,-0.0146926183161444,18.67579402056511,-164.4686688824588
3323.853924282888,0.002558853769750713,18.45316809687183,-165.6397490637938
3356.268319572818,0.01125543813463097,18.20174288524209,-166.6615844649684
3388.682714862747,0.0007774351357606995,17.96150660090275,-167.8444318261105
3421.097110152677,-0.009684049378011664,17.73338632515982,-168.768686701267
3453.511505442606,-0.01164278457525427,17.50917449104811,-169.9149770241143
3485.925900732536,-0.02309084953376993,17.25530987201556,-170.8556741534807
3518.340296022465,0.02096658440772663,17.02272537614345,-172.0159672825869
3550.754691312395,0.007750661010433381,16.79845668087318,-172.761219821293
3583.169086602325,0.001432052980448552,16.54730102030526,-173.6364893498087
3615.583481892254,-0.0194907130380651,16.34403220658511,-174.5221655400302
3647.997877182184,0.01298114693669174,16.12048284150408,-175.495047678932
3680.412272472113,-0.01315116797983345,15.89523508633808,-176.4165122837754
3712.826667762043,0.005936544531165345,15.66772693730953,-177.227538164446
3745.241063051973,0.01816127754145466,15.41374487810925,-178.1902410490743
3777.655458341902,0.01965216030635492,15.20389056728441,-178.8458701919562
3810.069853631832,0.01257717379466714,14.98496132322547,-179.3303258785988
3842.484248921761,0.01065621808961636,14.74705649243674,179.778565809056
3874.898644211691,-0.01425452641858217,14.5792760349313,179.0406836768603
3907.313039501621,0.03106724614454529,14.32751514826267,178.5145252710167
3939.72743479155,-0.02150004830761865,14.11578124715302,177.8209543886478
3972.14183008148,-0.01549254194417123,13.9266496280263,177.1840742100634
4004.556225371409,-0.03914760342314471,13.71637593209143,176.3712818761746
4036.970620661339,-0.006851523848585384,13.49249632395013,175.9313164401602
4069.385015951269,0.01845855725321186,13.25524926030452,175.3586597239632
4101.799411241198,0.01309701540376171,13.0576694865118,174.7411451501715
4134.213806531127,0.009862627460550999,12.82691438092653,174.258395407672
4166.628201821057,0.000378905652456211,12.65684101448539,173.7001933044237
4199.042597110987,-0.01911916270063449,12.48062467665498,173.2123613014875
4231.456992400917,0.02901572752383461,12.19668997385967,172.4774655638968
4263.871387690846,0.03279022973486728,12.00191197476063,172.17752656939
4296.285782980775,0.007665900432740983,11.81970367879021,171.7084273281905
4328.700178270705,0.03731153099303516,11.61906896227552,171.1581188366619
4361.114573560634,0.01351761579806078,11.4290178310792,170.4947309107176
4393.528968850565,0.0381668529502984,11.22040639046227,170.012597869997
4425.943364140494,0.01858791533914598,11.0234374667359,169.6702311658254
4458.357759430423,0.0561964290445333,10.78925037908375,169.1056523912542
4490.772154720353,-0.01021158047299104,10.66129930471929,168.8170556306133
4523.186550010282,0.04087311292483165,10.44707622282447,168.1393029153528
4555.600945300213,0.01198862291829229,10.23674202692158,168.0856499272207
4588.015340590142,0.02769162681267078,10.0634123872234,167.8236693733635
4620.429735880071,0.02027234184453557,9.857899857557864,167.5439745831421
4652.844131170001,0.04148172567889134,9.63893195828302,166.8187530331273
4685.25852645993,0.02142113568561473,9.526607875682732,166.7404975172813
4717.67292174986,0.02390949689308075,9.317233673907662,166.1310272135771
4750.08731703979,0.0179981342456469,9.148875924569335,165.8146883063927
4782.501712329719,-0.01742685271061759,8.989711377197363,165.1658845775339
4814.916107619649,-0.002793639541900101,8.829175255231073,165.1741029872056
4847.330502909578,0.03726427967786622,8.575604671710929,164.9329540705829
4879.744898199508,-0.02701544337681982,8.483060912683172,164.2827210638276
4912.159293489438,0.03912833671937713,8.24235104230883,164.2568637058014
4944.573688779367,0.06745464721999456,8.038433663893128,164.164189050982
4976.988084069297,-0.002099808689923167,7.940829921454306,163.4909211548785
5009.402479359226,0.0005214153114838421,7.717935356534409,163.2703038438175
5041.816874649156,0.04510010491241176,7.551860909459909,163.160771608764
5074.231269939086,0.02106130990810602,7.460029689603582,162.7653010858787
5106.645665229015,0.006171410372896217,7.254558199730448,162.1710462239247
5139.060060518945,0.03559254969640898,7.091271960125064,162.1409236972326
5171.474455808874,0.02871891316129918,6.855831599384632,162.1089312716344
5203.888851098804,0.01417916282486327,6.70837019274521,161.5530090130516
5236.303246388733,0.02217236380406543,6.634646983413729,161.6754351913507
5268.717641678663,-0.01578968596190845,6.493632907231033,161.2368984622029
5301.132036968593,0.01800027092520038,6.222641728068321,160.8043051153301
5333.546432258522,0.01736822957197359,6.110009319949804,160.8252767358117
5365.960827548452,0.01539595203194003,5.963577793933564,160.6363585594862
5398.375222838381,0.056614317041907,5.773230668898277,160.2775770392856
5430.789618128311,0.06599459946837885,5.623113464104943,160.1600465843487
5463.204013418241,0.01537130123820264,5.433798157120576,159.8558171013915
5495.61840870817,0.03331213348539784,5.31041650603857,159.8125033286504
5528.0328039981,0.05289871659201846,5.136707260006111,159.3045885493119
5560.447199288029,0.03068544953763173,5.009794759435072,159.1119639122932
5592.861594577958,0.04088109260390511,4.83356369466075,158.8796245736192
5625.275989867889,0.05291142779341708,4.709059082470542,158.9205632173533
5657.690385157818,0.01709663480702244,4.583182627020057,158.6423905230655
5690.104780447748,0.02122172676760785,4.436300354261571,158.5436594963571
5722.519175737677,0.03547404264470067,4.276631124754097,158.2359675190677
5754.933571027606,0.04853594490257098,4.161509181231152,157.8775153052935
5787.347966317537,-0.00623361828913366,3.98297885330551,158.1701891275148
5819.762361607466,0.02841170430594162,3.82857553854142,157.7282311197897
5852.176756897396,0.01485207749894507,3.72066700357088,158.0696976180872
5884.591152187325,-0.01569958816933592,3.608173023804886,157.7967985702429
5917.005547477254,-0.0003674618278875192,3.459369481713348,157.671815956913
5949.419942767184,0.02168907865165468,3.310449281343955,157.2573877281978
5981.834338057114,0.02983237927398646,3.166901886472493,156.9623930325721
6014.248733347044,0.02287531266571537,2.953870843027932,156.5487603948635
6046.663128636973,0.00109036418134755,2.929364391005906,156.3143778426031
6079.077523926902,0.03201947349515752,2.640490095764859,156.5016326681487
6111.491919216832,0.06844536364383264,2.513544784122792,156.6474203732044
6143.906314506762,0.04530560573438703,2.479324814338935,156.1972952858228
6176.320709796692,0.0262731903448045,2.300937906051778,156.0656533084609
6208.735105086621,0.05106342792936226,2.14753170136193,155.8100656374722
6241.14950037655,0.0510696249825258,1.985931730571886,155.9785013323654
6273.56389566648,0.02473358292446133,1.786816373004223,155.3595321471901
6305.97829095641,0.04383399388325299,1.720419216205127,155.843586681343
6338.39268624634,0.00823814152238413,1.665195427673685,155.627530564764
6370.807081536269,0.03873250739199653,1.529705741666143,155.4789791207719
6403.221476826198,0.01700095699489433,1.329317171395905,155.1614390389326
6435.635872116128,-0.02381914679655766,1.284938430524396,155.3049038896963
6468.050267406057,0.04558464140737263,1.073179485062097,155.1522560341765
6500.464662695987,0.01301142671085281,1.096325996709025,154.9530732337491
6532.879057985917,0.05990907855046121,0.8575022969047201,154.8264520711558
6565.293453275846,0.08118805753982077,0.6545852962549912,154.9861346281206
6597.707848565776,0.01865821506319284,0.5868707460843302,154.7088775628413
6630.122243855705,0.03415618500532813,0.4811860361430229,155.0716427259759
6662.536639145635,0.0687942034773199,0.3630707911233902,154.2498896934281
6694.951034435565,0.02832057821152555,0.229004755256608,154.3551359519562
6727.365429725494,0.01304473209290363,0.1556882828593542,154.4502083527734
6759.779825015424,0.03650545141601464,-0.005376151616613985,154.5920544960264
6792.194220305353,0.03307329822203323,-0.1191111715561552,154.0023605208301
6824.608615595283,0.01606310921007522,-0.1897497988908564,154.2048008396722
6857.023010885213,-0.02022616567879,-0.4208953543692849,154.2421103755479
6889.437406175142,0.02324268577020955,-0.535625076831634,154.4533465812097
6921.851801465072,0.05153856408528154,-0.6013277701879322,153.6347595671614
6954.266196755001,0.00193340583740376,-0.6813695960728555,153.9679032013559
6986.680592044931,0.01410156114927211,-0.768037452125223,153.3382311233599
7019.094987334861,0.01787906948631583,-0.8884753992842104,153.4581248174096
7051.50938262479,0.01159393047214065,-1.004899117028111,153.9901316321171
7083.92377791472,0.05033422491090832,-1.288304056257571,154.3767886175648
7116.338173204649,0.003976020672467028,-1.252236618376274,153.647908722991
7148.752568494579,0.01920260983105272,-1.461137403266817,153.5667364000127
7181.166963784508,0.002826825212145247,-1.43868473980184,153.6820072988184
7213.581359074438,0.01081190212213737,-1.709993068373849,153.2899225382243
7245.995754364368,0.06316387078051032,-1.836330778892376,153.747054439369
7278.410149654297,0.03532677330440453,-1.782489575280725,153.5372316653812
7310.824544944227,0.02709187426289898,-2.007871827672108,153.6522780459415
7343.238940234156,-0.006332955600079789,-2.031370622410645,153.3241149254673
7375.653335524086,0.05210259711750757,-2.197601221851833,152.8804724356499
7408.067730814016,0.005747638467358268,-2.303326747934324,152.7982503712851
7440.482126103945,-0.02412210002763773,-2.371281775046305,152.495328587102
7472.896521393875,0.04221259615113845,-2.523286751692334,153.0102267451513
7505.310916683804,0.02690599013244051,-2.65427495506609,152.9966211643948
7537.725311973734,0.009075150017465651,-2.677051863215791,152.9043784103031
7570.139707263664,0.05424121756764579,-2.883114995765648,152.7830339040108
7602.554102553593,0.0884225892287927,-2.983980542007773,152.4766681737789
7634.968497843523,-0.001112096969130302,-2.999903028429772,152.6728836752006
7667.382893133452,0.07288302558235141,-3.202786882316688,152.9013580966827
7699.797288423381,-0.007086806286744391,-3.197699528900094,153.2195793250864
7732.211683713312,0.02939299717807689,-3.318881869893142,153.0410297842839
7764.626079003241,0.06485330888885374,-3.547992871946038,152.3085785052254
7797.040474293171,0.07396372150563274,-3.666966879603168,152.3545507517566
7829.4548695831,0.03009411312181251,-3.650864211937713,152.4302066793417
7861.869264873029,-0.005570023678610198,-3.847462555714414,152.0448288326522
7894.28366016296,0.08344654661816059,-3.951025921787492,152.9723234005526
7926.698055452889,0.0404018052386003,-3.942225151325696,151.8882227031008
7959.112450742819,0.03662685022203397,-4.120060124568983,152.3758430094713
7991.526846032748,0.0478981835668461,-4.152141245620672,152.1960455310624
8023.941241322677,0.01541071587704397,-4.342690578010378,152.0036459611997
8056.355636612607,0.0476924979562221,-4.374869450074648,152.4597340661674
8088.770031902537,-0.01552483360214382,-4.393693045405913,151.3332863374271
8121.184427192467,0.03076555805277816,-4.593449329196612,152.267579261195
8153.598822482396,0.06203210525304446,-4.660408534666908,151.6853337632432
8186.013217772325,0.009676867235730165,-4.767039938881548,151.690622603705
8218.427613062255,0.01831604936504851,-4.842229075177528,152.3821997837505
8250.842008352185,0.08244194903491749,-4.992714583025295,152.4872271713299
8283.256403642114,0.0702787034511069,-5.190156516234272,151.7958979278938
8315.670798932044,0.03801334540918504,-5.158254858882358,151.6761473067808
8348.085194221974,0.05230590150036672,-5.259231282311156,152.1091604726234
8380.499589511903,0.00236433728864437,-5.376954219196196,152.2081312099487
8412.913984801833,0.07508391802422824,-5.432063656983867,152.0145310644727
8445.328380091762,0.0286147726782875,-5.571959995827856,151.7551370688782
8477.742775381692,0.03894713150440547,-5.572597576141513,151.3010434279174
8510.157170671622,0.01473239720040607,-5.81836117091744,152.4573494120178
8542.571565961551,0.05502293345292897,-5.801273444476728,151.8877554828134
8574.985961251481,0.01627506580679967,-5.962104207188177,151.9922722100763
8607.40035654141,-0.001329244995189824,-6.021625339955893,151.6692062415705
8639.81475183134,0.02013250085694859,-6.097284048142061,152.0277794128354
8672.229147121268,0.04631072681042126,-6.267382687152583,151.3598900738125
8704.643542411199,0.001087970835705695,-6.33168699453702,152.1831482130977
8737.057937701129,0.03207143994974549,-6.386512078922767,151.167907249912
8769.472332991058,0.07689772066385583,-6.51698711300511,152.3834100781842
8801.886728280988,0.05810479553504302,-6.580587272461113,151.2063850730291
8834.301123570916,0.05442073668870621,-6.54596326346798,151.047311787253
8866.715518860847,0.0177947830330942,-6.753877533694498,151.2163501392777
8899.129914150777,0.06952950659637736,-6.807279585951909,152.3920142903675
8931.544309440706,0.003015425094530663,-6.891623436999057,152.0222497150327
8963.958704730636,0.037262674125499,-6.924811530739064,151.3504079820863
8996.373100020564,0.05082621545241323,-7.132049279469093,151.3388591727154
9028.787495310495,0.05366447786431589,-7.141303776144575,151.2987294504138
9061.201890600425,0.02242720562053582,-7.215864651298802,151.724014633141
9093.616285890354,0.05958009462018185,-7.314361237858568,151.4382285124988
9126.030681180284,0.05856614558625502,-7.462921536840979,150.7157146776742
9158.445076470212,0.05448327630119362,-7.413645750688947,151.7568397318697
9190.859471760143,0.05479768435507244,-7.689835039938915,151.2174966614739
9223.273867050073,0.04486088633327165,-7.701246082598592,150.9828809656962
9255.688262340002,-0.02110148003872923,-7.702625251099418,151.1532950226832
9288.102657629932,0.03479327558330737,-7.785868196892711,151.3649648638846
9320.51705291986,0.03493468992336485,-8.094045709039477,151.1678230083277
9352.931448209791,0.05215808856867511,-8.082350920102369,150.5347185934223
9385.345843499719,0.06148724771501367,-8.076355982312293,151.7288183811841
9417.76023878965,0.04307099537472858,-8.336238752816985,151.0098809786741
9450.17463407958,0.08742914292838355,-8.440251221533686,150.8329232884717
9482.589029369508,0.06922156196900552,-8.310353940425145,150.8811221193929
9515.003424659439,0.04965286905675703,-8.395185907697769,152.1384553302503
9547.417819949367,0.01739046107266425,-8.555023137066371,151.8426725776501
9579.832215239298,0.04077145965885536,-8.589957565859168,149.6452543960418
9612.246610529228,0.008630477647503973,-8.710265953707138,150.2690864894119
9644.661005819156,-0.004650118188759422,-8.779663887483176,150.6888337230604
9677.075401109087,0.04298990557063224,-8.922051172372122,151.6258349421433
9709.489796399015,0.03539701454234154,-9.018178952359202,152.0403751214049
9741.904191688946,-0.004269519639626958,-8.943639223982002,151.3787246010745
9774.318586978876,0.09771968459921633,-9.137050549845465,151.6962064964455
9806.732982268804,0.05410641277344977,-9.126114802097376,151.5086300205572
9839.147377558735,0.06367537056355412,-9.208645962848255,150.5341932450858
9871.561772848663,0.04793095751090284,-9.386862299602992,151.4196848109085
9903.976168138593,0.04720163960761346,-9.452541835396509,151.2734428601689
9936.390563428524,0.06118123121380541,-9.426576558168723,150.1048889558053
9968.804958718452,0.02158906908339134,-9.38282591316003,151.2114899746612
10001.21935400838,0.01502528679387209,-9.824614348160436,152.4226297725308
10033.63374929831,0.01385460252899548,-9.844778720022072,151.4621663404656
10066.04814458824,-0.01697336483109585,-9.830557512050559,151.5195274114308
10098.46253987817,0.0680323722540242,-9.801896145717508,150.6800805588994
10130.8769351681,0.0432009854897357,-10.03109850258327,150.7302639254889
10163.29133045803,0.01449927067393538,-10.16455363031958,150.6899980102441
10195.70572574796,0.1038369051300862,-10.1243437781658,151.0928672499394
10228.12012103789,0.07213886732606041,-10.19933337981832,151.6364658853389
10260.53451632782,0.06509703867416655,-10.24327171992576,152.5758431675875
10292.94891161775,0.02884729048858551,-10.22372878669236,150.5563238191223
10325.36330690768,0.0312455722541266,-10.64655689305369,152.1357219485847
10357.77770219761,0.03126565931939302,-10.64411022780873,150.0419713769588
10390.19209748754,0.05264626011417575,-10.77407836887766,152.5631165064277
10422.60649277747,-0.01574578860039413,-10.52229773068018,151.0310027841189
10455.0208880674,0.1037774498518389,-10.77533731633356,150.5895423252853
10487.43528335733,0.04046166266970347,-11.00034173166302,150.9262527659915
10519.84967864726,0.01768681289828577,-10.83474146932281,150.9824091955543
10552.26407393719,0.03754351058553062,-11.08655156016459,150.741289347195
10584.67846922711,0.01297870395684751,-10.93288339335025,151.3099248917319
10617.09286451704,-0.002507543078256444,-10.93735200129965,151.0234845065683
10649.50725980697,0.05451339709620965,-10.98432618695188,150.4532107511899
10681.9216550969,0.06294918076086156,-11.1207230837894,150.266039436538
10714.33605038683,0.08069260397148435,-11.29977611343232,152.6948922424034
10746.75044567676,0.03649005684609383,-11.42393988854166,150.4758960099201
10779.16484096669,0.08135899976527278,-11.37685010033799,149.8097549450201
10811.57923625662,-0.003000255292154844,-11.46811236215907,150.3072631312323
10843.99363154655,0.08686624078677672,-11.77455214283239,151.0539941989697
10876.40802683648,0.05517671759864094,-11.63059217056879,150.3277292610842
10908.82242212641,0.07401668766654164,-11.55333498070893,150.2463736954059
10941.23681741634,0.07461180003849356,-11.88516855010854,150.9497281281616
10973.65121270627,0.1013195955535635,-11.75881971075471,150.3024407241003
11006.0656079962,0.1484019198088614,-11.98978505961816,153.0240749531426
11038.48000328613,0.0485564341599339,-12.27451893803525,150.7372987192983
11070.89439857606,0.03694115583436616,-12.09992286677311,151.4361115273046
11103.30879386599,0.08003799942471862,-12.02950397275514,150.1896029182715
11135.72318915592,0.0587536015110499,-12.17568146513687,149.7942055221627
11168.13758444585,0.07546459837595448,-12.41948041831837,149.8062812994207
11200.55197973578,0.02571895766110372,-12.31217498376422,151.2095872724331
11232.96637502571,0.09224860988098346,-12.52053981372948,151.8200642322055
11265.38077031564,0.06605276008063748,-12.54374213557724,149.6363469611376
11297.79516560556,0.01330477957506859,-12.66837746937311,150.5234427404775
11330.2095608955,0.06049645383161011,-12.60609414330163,150.4174077718463
11362.62395618543,0.0734042207846235,-12.79699050034398,151.2829496142635
11395.03835147535,0.05038751028358984,-12.92287236082808,149.4749555962967
11427.45274676528,0.01038160218714379,-12.938746704055,150.1116465372089
11459.86714205521,0.0312411775887612,-13.01788396368258,150.1722404177122
11492.28153734514,0.03498761195048333,-12.90395520262979,151.9266740891158
11524.69593263507,0.06526364690537062,-13.0581534393665,149.9858245315782
11557.110327925,0.02337394957653479,-12.90211072432534,150.5826046312663
11589.52472321493,0.08615177981689143,-13.12071780162847,149.9325778915324
11621.93911850486,0.008069523374099604,-13.03770956767947,151.0240818578074
11654.35351379479,0.01482031996489901,-13.38052888255794,151.7332078450652
11686.76790908472,0.03289882944506272,-13.12186385918502,150.7312435659396
11719.18230437465,0.05307972969191758,-13.5029263855823,150.0891628242326
11751.59669966458,0.05643552858213043,-13.50074040439473,150.1259201155933
11784.01109495451,0.0728784895121356,-13.86567329504895,151.7905780312988
11816.42549024444,0.07404596036892533,-13.76754216914337,152.9134131589468
11848.83988553437,0.03170222614219852,-13.72527649800048,150.8537477121108
11881.2542808243,0.03970335754660377,-13.63091542150844,153.6417535172133
11913.66867611423,-0.001530966570298505,-13.83152021667485,148.9863990322219
11946.08307140416,0.07683630027151962,-13.98405212081318,150.0190249134176
11978.49746669409,0.09065284686833013,-14.07537558184511,151.480650922279
12010.91186198402,0.02569190126141256,-13.98158333753656,151.8057630310568
12043.32625727395,0.06238642239320449,-14.24525732959474,151.1453274933689
12075.74065256388,0.0915835507496302,-14.22309934962345,151.0358338340647
12108.1550478538,0.0985291547703758,-14.28323798396356,149.1891369232737
12140.56944314374,0.008481206443978784,-14.12053994026478,150.6459776143486
12172.98383843366,0.04593380754990199,-14.31290987423982,150.3488002338251
12205.39823372359,0.05335498886155442,-14.39591856319155,151.4789055965458
12237.81262901352,0.05427586768040002,-14.58417268197622,148.1125092814264
12270.22702430345,0.1159634717334226,-14.3922132036237,151.2193679234639
12302.64141959338,0.0864378357789507,-14.72742427117761,151.6818775882202
12335.05581488331,0.07340961491409423,-14.59649433189308,151.4501926872358
12367.47021017324,-0.001345702723670591,-14.62510344431711,149.8417045755863
12399.88460546317,0.04685348338981696,-14.83083600810293,152.8184039482578
12432.2990007531,0.09427491318232836,-14.86617043817238,149.5639229479506
12464.71339604303,0.0363643507989313,-14.56091742937428,150.844486279413
12497.12779133296,0.03482309689413431,-14.87420881990736,148.6411012654909
12529.54218662289,-0.001230791337121455,-14.78782082034873,150.3305412999001
12561.95658191282,6.124756520779412e-05,-15.02400185717187,149.7098129365381
12594.37097720275,0.05340083532314421,-15.37226621742456,150.6613869451113
12626.78537249268,0.009601601691475727,-15.29493307018848,148.4571595649791
12659.19976778261,0.06496837796889285,-15.40212490286828,149.6908365977041
12691.61416307254,0.03724205508714432,-15.16531099421269,149.9168316485683
12724.02855836247,0.03742495654766682,-15.3470686123797,149.6392107585521
12756.4429536524,0.1007643106060635,-15.68053535695298,149.9692358770017
12788.85734894233,0.04932232914705632,-15.55342261222599,150.9811681347343
12821.27174423226,0.06186596110388163,-15.46557667657486,152.6994867586608
12853.68613952219,0.07385829417918038,-15.84598949796234,151.8099779374963
12886.10053481211,0.01410082278518779,-15.46363215422616,151.3228369754035
12918.51493010204,0.01330531588955627,-15.76834771440922,148.3056972638081
12950.92932539197,0.02337734731449851,-15.49523547844896,151.1002307393576
12983.3437206819,0.04300012118026728,-16.16739761426191,152.7791114240349
13015.75811597183,0.0729748219825178,-15.68660285735838,152.4140487943733
13048.17251126176,0.07326598630038079,-15.86964639412697,149.8642857777824
13080.58690655169,0.05859893249441225,-15.88423529430169,151.8131425513515
13113.00130184162,0.03572976829567119,-16.0086621738773,151.8728780702916
13145.41569713155,0.03565027262192833,-16.16978232375026,148.9555884371895
13177.83009242148,0.03059260800443634,-16.18825173377457,150.4053929515165
13210.24448771141,0.09117597663954848,-16.33483661454293,150.1424371954671
13242.65888300134,0.08186393007479401,-16.243843172761,150.8895014230987
